Account_Length,International_Plan,VMail_Plan,Day_Charge,Eve_Charge,Night_Charge,International_Charge,CustServ_Calls,Churn,CHURN-FLAG
0.3774509803921568,0.0,0.0,0.3286868686868687,0.5864010394110005,0.5505080693365212,0.4746666666666667,0.1111111111111111,0,0
0.6617647058823529,1.0,1.0,0.5795959595959596,0.4538761368557816,0.2115959354453078,0.512,0.3333333333333333,0,0
0.7254901960784313,0.0,0.0,0.3616161616161616,0.7635339974014724,0.4441123729826659,0.5546666666666666,0.1111111111111111,0,0
0.4754901960784314,0.0,0.0,0.3131313131313131,0.3772195755738414,0.4429169157202629,0.432,0.3333333333333333,0,0
0.6568627450980392,1.0,1.0,0.473939393939394,0.5136422693806841,0.2665869695158398,0.8053333333333332,0.0,1,1
0.1617647058823529,0.0,0.0,0.3080808080808081,0.802078822000866,0.775851763299462,0.4746666666666667,0.2222222222222222,0,0
0.7794117647058824,0.0,0.0,0.1741414141414141,0.3715894326548289,0.4178123132098027,0.416,0.3333333333333333,0,0
0.3088235294117647,0.0,0.0,0.4082828282828283,0.5941966219142486,0.6515242080095636,0.0079999999999999,0.1111111111111111,0,0
0.284313725490196,0.0,1.0,0.2945454545454546,0.5474231268947596,0.3765690376569037,0.3679999999999999,0.2222222222222222,0,0
0.3137254901960784,0.0,0.0,0.6050505050505052,0.3616284105673452,0.3000597728631201,0.704,0.3333333333333333,0,0
0.6911764705882353,0.0,0.0,0.5216161616161616,0.2585534863577305,0.5893604303646145,0.288,0.2222222222222222,0,0
0.5784313725490197,0.0,0.0,0.4258585858585859,0.6145517540060632,0.3227734608487747,0.3893333333333332,0.5555555555555556,1,1
0.4705882352941176,0.0,1.0,0.3367676767676768,0.5625812039844088,0.1279139270771069,0.5466666666666666,0.1111111111111111,0,0
0.2499999999999999,0.0,0.0,0.5383838383838384,0.7561715028150714,0.5750149432157801,0.3173333333333333,0.3333333333333333,0,0
0.2892156862745098,0.0,0.0,0.6369696969696971,0.5400606323083587,0.6078900179318589,0.2453333333333333,0.1111111111111111,0,0
0.0441176470588235,0.0,0.0,0.5185858585858587,0.4634040710264184,0.698744769874477,0.5760000000000001,0.2222222222222222,0,0
0.4656862745098039,0.0,0.0,0.4294949494949496,0.747942832394976,0.5523012552301255,0.4239999999999999,0.2222222222222222,0,0
0.4215686274509804,0.0,0.0,0.3979797979797981,0.5716760502381985,0.4865511057979677,0.4533333333333333,0.5555555555555556,1,1
0.392156862745098,0.0,0.0,0.4822222222222222,0.6808142052836726,0.6646742378959952,0.4879999999999999,0.1111111111111111,0,0
0.6862745098039216,0.0,0.0,0.3151515151515152,0.4257254222607189,0.3167961745367603,0.3306666666666667,0.1111111111111111,0,0
0.5882352941176471,0.0,1.0,0.5608080808080808,0.0402771762667821,0.42498505678422,0.1733333333333333,0.3333333333333333,1,1
0.3284313725490196,0.0,0.0,0.3905050505050506,0.6704200952793417,0.2869097429766886,0.6266666666666667,0.3333333333333333,0,0
0.607843137254902,0.0,0.0,0.6668686868686868,0.4161974880900823,0.447101016138673,0.6186666666666667,0.1111111111111111,0,0
0.8480392156862745,0.0,0.0,0.5391919191919192,0.3884798614118665,0.3861326957561267,0.5760000000000001,0.1111111111111111,0,0
0.5637254901960784,0.0,1.0,0.8018181818181819,0.4192291035080121,0.3849372384937238,0.5893333333333333,0.2222222222222222,0,0
0.3578431372549019,0.0,1.0,0.5446464646464647,0.6691208315288004,0.3090257023311417,0.8053333333333332,0.2222222222222222,0,0
0.7254901960784313,0.0,1.0,0.5,0.4543092247726289,0.652121936640765,0.6613333333333333,0.3333333333333333,0,0
0.1813725490196078,0.0,0.0,0.3298989898989899,0.3629276743178865,0.3652121936640765,0.3439999999999999,0.2222222222222222,0,0
0.1911764705882352,0.0,1.0,0.3880808080808081,0.3871805976613253,0.5134488942020323,0.1999999999999999,0.2222222222222222,0,0
0.2058823529411764,1.0,0.0,0.7432323232323232,0.5465569510610654,0.3622235505080693,0.4239999999999999,0.0,0,0
0.5490196078431373,1.0,0.0,0.3092929292929293,0.5227371156344738,0.2857142857142857,0.352,0.0,0,0
0.6127450980392157,0.0,0.0,0.6060606060606061,0.5617150281507146,0.3508667065152421,0.3173333333333333,0.1111111111111111,0,0
0.7303921568627451,0.0,0.0,0.4937373737373738,0.3854482459939367,0.3377166766288105,0.7493333333333334,0.4444444444444444,1,1
0.6715686274509804,0.0,0.0,0.7098989898989899,0.3906453009961022,0.7322175732217573,0.6053333333333333,0.3333333333333333,0,0
0.7892156862745098,0.0,1.0,0.6517171717171717,0.4560415764400173,0.6228332337118948,0.6266666666666667,0.0,0,0
0.7156862745098039,0.0,0.0,0.7331313131313132,0.3113902122130793,0.401673640167364,0.3306666666666667,0.3333333333333333,0,0
0.4362745098039216,0.0,0.0,0.577979797979798,0.5976613252490255,0.3478780633592349,0.2799999999999999,0.1111111111111111,0,0
0.411764705882353,0.0,0.0,0.6892929292929294,0.3417063663923776,0.4441123729826659,0.6186666666666667,0.0,0,0
0.2401960784313725,0.0,0.0,0.418989898989899,0.5851017756604591,0.4255827854154214,0.1946666666666666,0.1111111111111111,0,0
0.3970588235294118,0.0,0.0,0.9107070707070708,0.429623213512343,0.6640765092647938,0.5973333333333333,0.0,1,1
0.7009803921568627,0.0,0.0,0.0909090909090909,0.0467734950194889,0.4034668260609683,0.3439999999999999,0.4444444444444444,1,1
0.2205882352941176,0.0,0.0,0.6147474747474748,0.368124729320052,0.415421398684997,0.3439999999999999,0.2222222222222222,0,0
0.3382352941176471,0.0,0.0,0.4638383838383838,0.3343438718059766,0.5528989838613269,0.8346666666666664,0.1111111111111111,0,0
0.7009803921568627,0.0,0.0,0.5701010101010101,0.8804677349501949,0.5403466826060969,0.704,0.1111111111111111,0,0
0.5637254901960784,1.0,0.0,0.6191919191919192,0.5171069727154612,0.6867901972504482,0.6613333333333333,0.3333333333333333,0,0
0.2647058823529412,0.0,1.0,0.4480808080808081,0.2641836292767432,0.4106395696353855,0.5466666666666666,0.3333333333333333,0,0
0.3382352941176471,0.0,1.0,0.7363636363636364,0.7189259419662192,0.5367603108188882,0.4613333333333333,0.1111111111111111,0,0
0.5147058823529412,0.0,0.0,0.6026262626262626,0.6803811173668254,0.4524805738194859,0.6479999999999999,0.2222222222222222,1,1
0.6225490196078431,0.0,1.0,0.4951515151515152,0.5946297098310956,0.8069336521219366,0.3733333333333332,0.0,0,0
0.4558823529411764,0.0,0.0,0.4216161616161616,0.3339107838891294,0.4476987447698745,0.3306666666666667,0.4444444444444444,1,1
0.5392156862745098,0.0,0.0,0.6153535353535354,0.5305326981377219,0.4285714285714286,0.6186666666666667,0.1111111111111111,0,0
0.3578431372549019,0.0,1.0,0.4086868686868687,0.2174101342572542,0.4811715481171548,0.5386666666666666,0.2222222222222222,0,0
0.6225490196078431,0.0,0.0,0.6963636363636364,0.674750974447813,0.4997011356843993,0.7546666666666666,0.1111111111111111,1,1
0.3970588235294118,0.0,0.0,0.3735353535353536,0.4807275877003031,0.232516437537358,0.5546666666666666,0.1111111111111111,0,0
0.7549019607843137,0.0,0.0,0.577979797979798,0.466002598527501,0.4650328750747161,0.3946666666666666,0.0,1,1
0.3872549019607843,0.0,0.0,0.3062626262626263,0.4001732351667388,0.6186491332934848,0.3226666666666666,0.1111111111111111,0,0
0.3774509803921568,0.0,0.0,0.747878787878788,0.4196621914248593,0.6479378362223551,0.4399999999999999,0.3333333333333333,0,0
0.4362745098039216,0.0,0.0,0.4945454545454546,0.4647033347769597,0.2815301852958757,0.5173333333333332,0.3333333333333333,0,0
0.5049019607843137,0.0,0.0,0.8355555555555556,0.061498484192291,0.3765690376569037,0.4613333333333333,0.1111111111111111,0,0
0.3529411764705882,0.0,0.0,0.4292929292929293,0.5482893027284538,0.405857740585774,0.6906666666666665,0.0,0,0
0.4803921568627451,0.0,0.0,0.56,0.5262018189692508,0.451285116557083,0.3813333333333333,0.4444444444444444,0,0
0.5833333333333334,0.0,0.0,0.607878787878788,0.533997401472499,0.3873281530185296,0.1359999999999999,0.1111111111111111,1,1
0.3725490196078431,0.0,0.0,0.7442424242424244,0.5201385881333911,0.6778242677824268,0.4613333333333333,0.2222222222222222,1,1
0.4754901960784314,0.0,1.0,0.4329292929292929,0.6916414032048506,0.3687985654512851,0.0719999999999999,0.4444444444444444,0,0
0.5245098039215687,0.0,0.0,0.4917171717171718,0.4590731918579471,0.2851165570830842,0.8053333333333332,0.0,0,0
0.6568627450980392,0.0,0.0,0.4004040404040404,0.2013858813339107,0.4219964136282128,0.512,0.0,0,0
0.4607843137254902,0.0,0.0,0.3430303030303031,0.4391511476829796,0.5977286312014345,0.6559999999999999,0.1111111111111111,0,0
0.5931372549019608,0.0,0.0,0.465050505050505,0.4023386747509744,0.606694560669456,0.5679999999999998,0.1111111111111111,0,0
0.4607843137254902,0.0,0.0,0.6971717171717172,0.4521437851883932,0.4488942020322773,0.6053333333333333,0.4444444444444444,0,0
0.1715686274509803,0.0,1.0,0.845858585858586,0.5075790385448247,0.4411237298266587,0.4026666666666667,0.2222222222222222,0,0
0.4509803921568627,0.0,1.0,0.2842424242424242,0.368557817236899,0.5212193664076509,0.4613333333333333,0.1111111111111111,0,0
0.6862745098039216,0.0,1.0,0.3896969696969697,0.245560848852317,0.5277943813508666,0.4826666666666666,0.1111111111111111,0,0
0.7647058823529412,0.0,0.0,0.6686868686868688,0.3074924209614551,0.5869695158398087,0.4453333333333333,0.3333333333333333,0,0
0.5833333333333334,0.0,0.0,0.4460606060606061,0.9307059333044608,0.2582187686790198,0.352,0.1111111111111111,0,0
0.5,0.0,0.0,0.5147474747474748,0.5851017756604591,0.5373580394500896,0.6613333333333333,0.2222222222222222,0,0
0.4754901960784314,0.0,0.0,0.4323232323232324,0.466002598527501,0.5505080693365212,0.6266666666666667,0.4444444444444444,0,0
0.607843137254902,0.0,0.0,0.3145454545454546,0.5214378518839324,0.6043036461446504,0.712,0.1111111111111111,0,0
0.303921568627451,0.0,0.0,0.0816161616161616,0.3876136855781723,0.506276150627615,0.432,0.1111111111111111,0,0
0.1715686274509803,1.0,1.0,0.5553535353535354,0.7016024252923344,0.309623430962343,0.4959999999999999,0.0,1,1
0.3088235294117647,0.0,0.0,0.4377777777777778,0.3239497618016457,0.0926479378362223,0.776,0.1111111111111111,0,0
0.3578431372549019,0.0,0.0,0.8496969696969698,0.5725422260718926,0.3950986252241482,0.432,0.1111111111111111,1,1
0.5441176470588236,0.0,1.0,0.2698989898989899,0.343005630142919,0.415421398684997,0.4746666666666667,0.2222222222222222,0,0
0.4705882352941176,0.0,0.0,0.7030303030303031,0.5539194456474665,0.3233711894799761,0.3813333333333333,0.2222222222222222,0,0
0.2205882352941176,0.0,0.0,0.6012121212121212,0.5998267648332611,0.4757919904363419,0.6986666666666665,0.1111111111111111,0,0
0.196078431372549,0.0,1.0,0.6137373737373738,0.284971849285405,0.3203825463239689,0.2719999999999999,0.0,0,0
0.5882352941176471,0.0,0.0,0.5343434343434345,0.4387180597661325,0.5319784817692768,0.4613333333333333,0.3333333333333333,0,0
0.9411764705882352,0.0,0.0,0.4662626262626264,0.2503248159376353,0.2414823670053795,0.5893333333333333,0.1111111111111111,0,0
0.6323529411764706,0.0,0.0,0.4088888888888889,0.1689042875703767,0.5493126120741184,0.416,0.2222222222222222,0,0
0.411764705882353,0.0,0.0,0.5711111111111112,0.6076223473365093,0.6168559473998804,0.6186666666666667,0.1111111111111111,0,0
0.7892156862745098,0.0,0.0,0.1222222222222222,0.343005630142919,0.3544530783024506,0.4106666666666667,0.4444444444444444,1,1
0.2941176470588235,0.0,1.0,0.5234343434343435,0.3027284538761369,0.5451285116557083,0.2159999999999999,0.4444444444444444,1,1
0.446078431372549,0.0,0.0,0.1943434343434343,0.4759636206149849,0.4088463837417812,0.416,0.2222222222222222,0,0
0.6372549019607843,0.0,1.0,0.6149494949494949,0.3581637072325682,0.6497310221159593,0.4399999999999999,0.3333333333333333,0,0
0.4362745098039216,0.0,0.0,0.3791919191919192,0.5643135556517973,0.332934847579199,0.5386666666666666,0.3333333333333333,0,0
0.3627450980392157,0.0,0.0,0.4505050505050505,0.3456041576440016,0.6282127913927077,0.1946666666666666,0.1111111111111111,0,0
0.3774509803921568,0.0,0.0,0.6727272727272728,0.6110870506712862,0.6407650926479378,0.4399999999999999,0.1111111111111111,0,0
0.3970588235294118,0.0,0.0,0.5672727272727273,0.5036812472932005,0.4919306634787805,0.2666666666666666,0.4444444444444444,0,0
0.7941176470588235,0.0,0.0,0.5559595959595961,0.5088783022953659,0.4931261207411834,0.4106666666666667,0.1111111111111111,0,0
0.4411764705882353,1.0,0.0,0.3254545454545454,0.401039411000433,0.6025104602510459,0.56,0.3333333333333333,0,0
0.3627450980392157,0.0,1.0,0.4832323232323233,0.5638804677349502,0.5768081291093843,0.1359999999999999,0.5555555555555556,0,0
0.4411764705882353,0.0,0.0,0.576969696969697,0.5365959289735815,0.4638374178123132,0.6186666666666667,0.3333333333333333,0,0
0.6176470588235294,0.0,1.0,0.5084848484848485,0.2299696838458206,0.6461446503287507,0.56,0.1111111111111111,0,0
0.5490196078431373,0.0,1.0,0.5834343434343435,0.3226504980511043,0.364614465032875,0.4879999999999999,0.2222222222222222,0,0
0.5343137254901961,0.0,0.0,0.3894949494949495,0.7804244261585102,0.4584578601315003,0.6479999999999999,0.1111111111111111,0,0
0.5833333333333334,0.0,1.0,0.5672727272727273,0.574274577739281,0.620442319187089,0.512,0.0,0,0
0.7647058823529412,0.0,1.0,0.540808080808081,0.4828930272845387,0.2331141661685595,0.2453333333333333,0.3333333333333333,0,0
0.5,0.0,0.0,0.7260606060606061,0.4828930272845387,0.4769874476987448,0.5973333333333333,0.1111111111111111,0,0
0.5686274509803921,1.0,0.0,0.4533333333333333,0.4166305760069294,0.6084877465630604,0.7706666666666666,0.2222222222222222,1,1
0.6813725490196079,0.0,0.0,0.6757575757575759,0.3525335643135556,0.2349073520621638,0.7839999999999998,0.3333333333333333,0,0
0.6176470588235294,0.0,0.0,0.3832323232323232,0.5123430056301429,0.4847579199043634,0.7413333333333334,0.1111111111111111,0,0
0.4019607843137255,1.0,0.0,0.8119191919191919,0.559549588566479,0.2635983263598326,0.5973333333333333,0.1111111111111111,0,0
0.5882352941176471,0.0,0.0,0.5028282828282828,0.56691208315288,0.3723849372384937,0.3679999999999999,0.1111111111111111,0,0
0.7058823529411765,0.0,1.0,0.7644444444444446,0.3598960588999567,0.7095038852361029,0.5546666666666666,0.2222222222222222,0,0
0.5490196078431373,0.0,0.0,0.5450505050505051,0.5781723689909052,0.4010759115361625,0.5173333333333332,0.1111111111111111,0,0
0.5686274509803921,0.0,0.0,0.2325252525252525,0.5240363793850151,0.7423789599521817,0.4826666666666666,0.1111111111111111,0,0
0.3137254901960784,0.0,0.0,0.5246464646464647,0.3434387180597661,0.5493126120741184,0.2959999999999999,0.1111111111111111,0,0
0.2696078431372549,0.0,0.0,0.6555555555555557,0.6777825898657428,0.3156007172743574,0.2506666666666666,0.1111111111111111,0,0
0.4656862745098039,0.0,0.0,0.7737373737373738,0.3005630142919012,0.662881052002391,0.5839999999999999,0.5555555555555556,0,0
0.7352941176470589,0.0,0.0,0.4931313131313132,0.8384582070160241,0.653317393903168,0.4613333333333333,0.0,0,0
0.4019607843137255,0.0,0.0,0.4975757575757576,0.6002598527501082,0.3520621637776449,0.8933333333333331,0.0,1,1
0.6764705882352942,0.0,1.0,0.4206060606060606,0.6725855348635773,0.6347878063359235,0.7413333333333334,0.0,0,0
0.0245098039215686,0.0,0.0,0.50989898989899,0.7080987440450411,0.4184100418410041,0.4879999999999999,0.1111111111111111,0,0
0.5588235294117647,0.0,1.0,0.3674747474747475,0.4382849718492854,0.3813508667065152,0.4453333333333333,0.1111111111111111,0,0
0.4215686274509804,0.0,0.0,0.3474747474747475,0.397141619748809,0.3078302450687388,0.2666666666666666,0.0,0,0
0.6862745098039216,0.0,0.0,0.6250505050505051,0.6522304027717627,0.6198445905558876,0.6186666666666667,0.0,0,0
0.6862745098039216,0.0,1.0,0.5234343434343435,0.6517973148549155,0.5552898983861327,0.512,0.3333333333333333,0,0
0.2990196078431372,0.0,0.0,0.218989898989899,0.2615851017756604,0.5744172145845786,0.6319999999999999,0.1111111111111111,0,0
0.7107843137254902,0.0,0.0,0.587878787878788,0.3100909484625379,0.3873281530185296,0.1946666666666666,0.1111111111111111,0,0
0.446078431372549,0.0,1.0,0.7143434343434344,0.5500216543958424,0.5528989838613269,0.6266666666666667,0.2222222222222222,0,0
0.9019607843137256,0.0,1.0,0.5313131313131314,0.3642269380684279,0.6503287507471608,0.2959999999999999,0.1111111111111111,0,0
0.7205882352941176,0.0,0.0,0.5731313131313133,0.6582936336076224,0.6407650926479378,0.5386666666666666,0.1111111111111111,0,0
0.4558823529411764,0.0,1.0,0.4636363636363637,0.4746643568644434,0.222952779438135,0.6773333333333333,0.1111111111111111,0,0
0.1519607843137254,0.0,0.0,0.6723232323232324,0.4530099610220874,0.3520621637776449,0.2079999999999999,0.0,0,0
0.3284313725490196,0.0,0.0,0.6937373737373739,0.5859679514941533,0.1996413628212791,0.704,0.1111111111111111,0,0
0.3088235294117647,0.0,1.0,0.5048484848484849,0.3876136855781723,0.3807531380753138,0.5173333333333332,0.2222222222222222,0,0
0.1176470588235294,0.0,0.0,0.2890909090909092,0.541792983975747,0.6610878661087866,0.512,0.3333333333333333,0,0
0.3137254901960784,0.0,0.0,0.2806060606060606,0.4218276310090948,0.4285714285714286,0.7706666666666666,0.1111111111111111,0,0
0.8725490196078431,0.0,0.0,0.6321212121212122,0.3131225638804676,0.5959354453078303,0.1946666666666666,0.0,0,0
0.4558823529411764,0.0,0.0,0.7468686868686869,0.3854482459939367,0.397489539748954,0.5546666666666666,0.2222222222222222,0,0
0.2990196078431372,0.0,0.0,0.3846464646464647,0.4638371589432655,0.4626419605499102,0.6319999999999999,0.0,0,0
0.6176470588235294,0.0,0.0,0.5735353535353536,0.6076223473365093,0.4626419605499102,0.5839999999999999,0.2222222222222222,0,0
0.5637254901960784,0.0,0.0,0.4753535353535354,0.4776959722823732,0.4973102211595935,0.92,0.3333333333333333,0,0
0.3382352941176471,0.0,0.0,0.6765656565656567,0.8393243828497184,0.4787806335923491,0.4959999999999999,0.3333333333333333,0,0
0.4558823529411764,1.0,1.0,0.5563636363636364,0.5526201818969251,0.6969515839808726,0.4399999999999999,0.4444444444444444,0,0
0.6127450980392157,0.0,0.0,0.0791919191919192,0.2737115634473798,0.3060370591751345,0.6106666666666667,0.5555555555555556,1,1
0.3235294117647059,0.0,1.0,0.2763636363636363,0.6379385015158077,0.3950986252241482,0.4666666666666666,0.2222222222222222,0,0
0.088235294117647,0.0,0.0,0.5185858585858587,0.6994369857080988,0.5134488942020323,0.8053333333333332,0.2222222222222222,0,0
0.8284313725490197,1.0,0.0,0.771919191919192,0.6652230402771762,0.2994620442319187,0.3599999999999999,0.3333333333333333,0,0
0.3529411764705882,0.0,0.0,0.6153535353535354,0.7514075357297532,0.5863717872086073,0.5333333333333332,0.1111111111111111,0,0
0.5147058823529412,0.0,0.0,0.4244444444444445,0.0,0.4716078900179318,0.4879999999999999,0.1111111111111111,0,0
0.4509803921568627,0.0,0.0,0.8121212121212122,0.6076223473365093,0.14584578601315,0.5386666666666666,0.2222222222222222,0,0
0.7990196078431373,0.0,0.0,0.430909090909091,0.3637938501515807,0.4411237298266587,0.4026666666666667,0.1111111111111111,0,0
0.2450980392156862,0.0,0.0,0.6775757575757576,0.4530099610220874,0.5594739988045427,0.4106666666666667,0.1111111111111111,0,0
0.5196078431372549,0.0,0.0,0.338989898989899,0.4274577739281073,0.2396891811117752,0.3946666666666666,0.0,0,0
0.6323529411764706,0.0,0.0,0.4868686868686869,0.0970116933737548,0.5780035863717873,0.4399999999999999,0.1111111111111111,0,0
0.3872549019607843,0.0,0.0,0.6002020202020203,0.4811606756171501,0.4979079497907949,0.3893333333333332,0.2222222222222222,0,0
0.4558823529411764,0.0,0.0,0.3517171717171717,0.5110437418796016,0.3413030484160191,0.72,0.0,0,0
0.5735294117647058,0.0,1.0,0.8737373737373738,0.3763533997401472,0.2582187686790198,0.4399999999999999,0.1111111111111111,0,0
0.5686274509803921,0.0,1.0,0.5597979797979798,0.4148982243395409,0.4231918708906156,0.2453333333333333,0.1111111111111111,0,0
0.3774509803921568,0.0,0.0,0.3935353535353535,0.4339540926808142,0.6413628212791392,0.4533333333333333,0.0,0,0
0.4852941176470588,0.0,0.0,0.4975757575757576,0.4122996968384582,0.4267782426778242,0.5253333333333334,0.2222222222222222,1,1
0.6372549019607843,1.0,1.0,0.8852525252525254,0.4980511043741878,0.6246264196054991,0.7493333333333334,0.4444444444444444,1,1
0.303921568627451,0.0,0.0,0.1644444444444444,0.4148982243395409,0.5989240884638375,0.6906666666666665,0.0,0,0
0.2549019607843137,0.0,1.0,0.3797979797979798,0.5747076656561281,0.6102809324566647,0.6986666666666665,0.3333333333333333,0,0
0.2990196078431372,0.0,0.0,0.5054545454545455,0.97141619748809,0.597130902570233,0.56,0.2222222222222222,0,0
0.4705882352941176,0.0,0.0,0.6280808080808082,0.440450411433521,0.584578601315003,0.2159999999999999,0.3333333333333333,0,0
0.5098039215686274,0.0,0.0,0.3622222222222222,0.4205283672585534,0.5212193664076509,0.2453333333333333,0.2222222222222222,0,0
0.7647058823529412,0.0,0.0,0.4038383838383839,0.711130359462971,0.470412432755529,0.432,0.1111111111111111,0,0
0.3186274509803922,0.0,1.0,0.2458585858585859,0.5352966652230402,0.4500896592946802,0.6266666666666667,0.1111111111111111,0,0
0.5931372549019608,0.0,0.0,0.7167676767676769,0.0718925941966219,0.4213986849970113,0.7413333333333334,0.2222222222222222,0,0
0.1813725490196078,0.0,0.0,0.547070707070707,0.4504114335210046,0.5385534967124925,0.5333333333333332,0.3333333333333333,0,0
0.5147058823529412,0.0,0.0,0.613939393939394,0.3222174101342572,0.6371787208607291,0.6319999999999999,0.3333333333333333,0,0
0.4803921568627451,0.0,0.0,0.6252525252525254,0.6712862711130358,0.5457262402869097,0.8933333333333331,0.3333333333333333,0,0
0.4803921568627451,0.0,0.0,0.7074747474747476,0.3360762234733651,0.4441123729826659,0.5893333333333333,0.1111111111111111,0,0
0.7009803921568627,1.0,0.0,0.5783838383838384,0.674750974447813,0.4602510460251046,0.6106666666666667,0.0,0,0
0.3970588235294118,0.0,1.0,0.4123232323232323,0.6630576006929407,0.2671846981470412,0.5253333333333334,0.1111111111111111,0,0
0.4166666666666667,0.0,1.0,0.454949494949495,0.1792983975747076,0.6019127316198446,0.6319999999999999,0.1111111111111111,0,0
0.3382352941176471,1.0,0.0,0.657979797979798,0.602858380251191,0.1344889420203227,0.4959999999999999,0.2222222222222222,1,1
0.4509803921568627,0.0,0.0,0.4951515151515152,0.4205283672585534,0.5433353257621041,0.5839999999999999,0.3333333333333333,0,0
0.4509803921568627,0.0,0.0,0.3993939393939394,0.4491121697704634,0.401673640167364,0.5386666666666666,0.0,0,0
